Reaction Date,Reaction Type,Parent Type,Parent ID
"Jan 12, 2023, 10:22:54 PM",Kudos,Activity,8382102798
"Jan 12, 2023, 11:25:07 PM",Kudos,Activity,8382506891
"Jan 13, 2023, 12:57:02 AM",Kudos,Activity,8382695064
"Jan 13, 2023, 12:57:05 AM",Kudos,Activity,8382727777
"Jan 13, 2023, 12:57:07 AM",Kudos,Activity,8382693462
"Jan 13, 2023, 1:52:58 AM",Kudos,Activity,8382958719
"Jan 13, 2023, 1:52:59 AM",Kudos,Activity,8382959763
"Jan 13, 2023, 3:11:26 AM",Kudos,Activity,8383168796
"Jan 13, 2023, 3:11:27 AM",Kudos,Activity,8382973056
"Jan 13, 2023, 3:11:31 AM",Kudos,Activity,8383145189
"Jan 13, 2023, 5:32:43 PM",Kudos,Activity,8385477310
"Jan 13, 2023, 5:32:46 PM",Kudos,Activity,8386032284
"Jan 13, 2023, 5:32:49 PM",Kudos,Activity,8385477266
"Jan 13, 2023, 5:32:50 PM",Kudos,Activity,8385477382
"Jan 13, 2023, 5:32:54 PM",Kudos,Activity,8382722840
"Jan 13, 2023, 5:32:55 PM",Kudos,Activity,8384584216
"Jan 13, 2023, 6:57:44 PM",Kudos,Activity,8386382757
"Jan 13, 2023, 9:50:28 PM",Kudos,Activity,8387010516
"Jan 13, 2023, 9:50:30 PM",Kudos,Activity,8386860385
"Jan 13, 2023, 9:50:33 PM",Kudos,Activity,8386973170
"Jan 13, 2023, 11:30:42 PM",Kudos,Activity,8387315671
"Jan 13, 2023, 11:30:44 PM",Kudos,Activity,8387185882
"Jan 13, 2023, 11:30:52 PM",Kudos,Activity,8387230378
"Jan 14, 2023, 12:40:36 AM",Kudos,Activity,8387560389
"Jan 14, 2023, 12:40:43 AM",Kudos,Activity,8387535744
"Jan 14, 2023, 5:00:16 AM",Kudos,Activity,8387721359
"Jan 14, 2023, 5:00:19 AM",Kudos,Activity,8387698407
"Jan 14, 2023, 5:00:25 AM",Kudos,Activity,8388028645
"Jan 14, 2023, 5:00:39 AM",Kudos,Activity,8387772118
"Jan 14, 2023, 5:00:41 AM",Kudos,Activity,8388082733
"Jan 14, 2023, 5:00:52 AM",Kudos,Activity,8387866530
"Jan 14, 2023, 2:00:30 PM",Kudos,Activity,8388182219
"Jan 14, 2023, 2:00:32 PM",Kudos,Activity,8389652317
"Jan 14, 2023, 2:00:33 PM",Kudos,Activity,8390048891
"Jan 14, 2023, 3:39:11 PM",Kudos,Activity,8390587029
"Jan 14, 2023, 3:39:15 PM",Kudos,Activity,8390544472
"Jan 14, 2023, 3:39:29 PM",Kudos,Activity,8390696175
"Jan 14, 2023, 3:39:36 PM",Kudos,Activity,8390514168
"Jan 14, 2023, 5:45:09 PM",Kudos,Activity,8391449592
"Jan 14, 2023, 5:45:11 PM",Kudos,Activity,8391078746
"Jan 14, 2023, 5:45:30 PM",Kudos,Activity,8391470450
"Jan 14, 2023, 5:45:31 PM",Kudos,Activity,8391365534
"Jan 14, 2023, 7:06:32 PM",Kudos,Activity,8391766731
"Jan 14, 2023, 7:06:35 PM",Kudos,Activity,8391823245
"Jan 14, 2023, 7:06:37 PM",Kudos,Activity,8391997659
"Jan 14, 2023, 7:06:39 PM",Kudos,Activity,8391936122
"Jan 14, 2023, 7:06:40 PM",Kudos,Activity,8392056587
"Jan 14, 2023, 7:06:43 PM",Kudos,Activity,8391978512
"Jan 14, 2023, 9:51:42 PM",Kudos,Activity,8392595477
"Jan 14, 2023, 9:52:02 PM",Kudos,Activity,8392432428
"Jan 14, 2023, 9:52:12 PM",Kudos,Activity,8392550285
"Jan 14, 2023, 9:52:19 PM",Kudos,Activity,8392493722
"Jan 14, 2023, 9:52:22 PM",Kudos,Activity,8392418123
"Jan 14, 2023, 9:52:33 PM",Kudos,Activity,8392390834
"Jan 14, 2023, 9:52:35 PM",Kudos,Activity,8392420825
"Jan 14, 2023, 9:52:37 PM",Kudos,Activity,8392142251
"Jan 14, 2023, 11:20:51 PM",Kudos,Activity,8392895145
"Jan 14, 2023, 11:20:56 PM",Kudos,Activity,8392775164
"Jan 15, 2023, 3:28:59 AM",Kudos,Activity,8393506229
"Jan 15, 2023, 3:29:05 AM",Kudos,Activity,8393362284
"Jan 15, 2023, 4:21:40 AM",Kudos,Activity,8393565542
"Jan 15, 2023, 1:20:29 PM",Kudos,Activity,8395544377
"Jan 15, 2023, 1:20:37 PM",Kudos,Activity,8393565669
"Jan 15, 2023, 4:31:57 PM",Kudos,Activity,8396966773
"Jan 15, 2023, 4:31:58 PM",Kudos,Activity,8396965720
"Jan 15, 2023, 4:56:04 PM",Kudos,Activity,8397265557
"Jan 15, 2023, 4:56:05 PM",Kudos,Activity,8397264732
"Jan 15, 2023, 4:56:10 PM",Kudos,Activity,8397284263
"Jan 15, 2023, 6:28:05 PM",Kudos,Activity,8397600608
"Jan 15, 2023, 6:56:31 PM",Kudos,Activity,8397912516
"Jan 15, 2023, 6:56:33 PM",Kudos,Activity,8397905842
"Jan 15, 2023, 6:56:36 PM",Kudos,Activity,8397904974
"Jan 15, 2023, 6:58:00 PM",Kudos,Activity,8397907860
"Jan 15, 2023, 6:58:01 PM",Kudos,Activity,8397908712
"Jan 15, 2023, 6:58:02 PM",Kudos,Activity,8397907059
"Jan 15, 2023, 7:04:15 PM",Kudos,Activity,8397970492
"Jan 15, 2023, 7:34:14 PM",Kudos,Activity,8397901421
"Jan 15, 2023, 9:07:26 PM",Kudos,Activity,8398346219
"Jan 15, 2023, 9:07:31 PM",Kudos,Activity,8398304267
"Jan 15, 2023, 9:07:33 PM",Kudos,Activity,8398464641
"Jan 15, 2023, 9:07:35 PM",Kudos,Activity,8398483463
"Jan 15, 2023, 9:51:35 PM",Kudos,Activity,8398564332
"Jan 15, 2023, 9:51:36 PM",Kudos,Activity,8398537186
"Jan 15, 2023, 9:51:38 PM",Kudos,Activity,8398578475
"Jan 16, 2023, 12:54:27 AM",Kudos,Activity,8399117294
"Jan 16, 2023, 12:54:36 AM",Kudos,Activity,8398850788
"Jan 16, 2023, 1:52:56 AM",Kudos,Activity,8399228783
"Jan 16, 2023, 1:53:02 AM",Kudos,Activity,8399178372
"Jan 16, 2023, 1:53:08 AM",Kudos,Activity,8399160937
"Jan 16, 2023, 2:07:58 PM",Kudos,Activity,8400831148
"Jan 16, 2023, 2:08:00 PM",Kudos,Activity,8401049118
"Jan 16, 2023, 2:25:51 PM",Kudos,Activity,8401128124
"Jan 16, 2023, 4:02:00 PM",Kudos,Activity,8401293327
"Jan 16, 2023, 4:02:02 PM",Kudos,Activity,8401254381
"Jan 16, 2023, 4:02:18 PM",Kudos,Activity,8401221965
"Jan 16, 2023, 7:33:07 PM",Kudos,Activity,8402379058
"Jan 16, 2023, 9:59:38 PM",Kudos,Activity,8403265935
"Jan 16, 2023, 9:59:40 PM",Kudos,Activity,8403235825
"Jan 17, 2023, 2:54:36 AM",Kudos,Activity,8403993935
"Jan 17, 2023, 2:54:38 AM",Kudos,Activity,8403934936
"Jan 17, 2023, 2:54:40 AM",Kudos,Activity,8403899168
"Jan 17, 2023, 4:08:16 AM",Kudos,Activity,8404514555
"Jan 17, 2023, 12:33:06 PM",Kudos,Activity,8405947401
"Jan 17, 2023, 4:57:09 PM",Kudos,Activity,8406768976
"Jan 17, 2023, 4:57:11 PM",Kudos,Activity,8406768993
"Jan 17, 2023, 4:57:12 PM",Kudos,Activity,8406721340
"Jan 17, 2023, 4:57:14 PM",Kudos,Activity,8406768911
"Jan 17, 2023, 4:57:16 PM",Kudos,Activity,8406471378
"Jan 17, 2023, 10:03:26 PM",Kudos,Activity,8408638837
"Jan 17, 2023, 10:03:29 PM",Kudos,Activity,8408545278
"Jan 17, 2023, 10:03:35 PM",Kudos,Activity,8408885490
"Jan 17, 2023, 10:03:42 PM",Kudos,Activity,8408836253
"Jan 17, 2023, 10:14:52 PM",Kudos,Activity,8409012803
"Jan 17, 2023, 10:16:46 PM",Kudos,Activity,8409023600
"Jan 17, 2023, 10:16:47 PM",Kudos,Activity,8409021251
"Jan 17, 2023, 11:34:54 PM",Kudos,Activity,8409211259
"Jan 17, 2023, 11:35:01 PM",Kudos,Activity,8409340786
"Jan 17, 2023, 11:35:03 PM",Kudos,Activity,8409293009
"Jan 17, 2023, 11:35:12 PM",Kudos,Activity,8409282683
"Jan 17, 2023, 11:35:13 PM",Kudos,Activity,8409245752
"Jan 17, 2023, 11:35:15 PM",Kudos,Activity,8409284233
"Jan 17, 2023, 11:35:17 PM",Kudos,Activity,8409282465
"Jan 17, 2023, 11:35:18 PM",Kudos,Activity,8409161844
"Jan 17, 2023, 11:35:20 PM",Kudos,Activity,8409088188
"Jan 17, 2023, 11:35:20 PM",Kudos,Activity,8409082040
"Jan 17, 2023, 11:35:22 PM",Kudos,Activity,8409205402
"Jan 17, 2023, 11:37:56 PM",Kudos,Activity,8409352158
"Jan 18, 2023, 12:55:43 AM",Kudos,Activity,8409612694
"Jan 18, 2023, 12:55:46 AM",Kudos,Activity,8409409307
"Jan 18, 2023, 12:55:47 AM",Kudos,Activity,8409612590
"Jan 18, 2023, 12:55:48 AM",Kudos,Activity,8409488101
"Jan 18, 2023, 12:55:49 AM",Kudos,Activity,8409612640
"Jan 18, 2023, 12:55:50 AM",Kudos,Activity,8409612637
"Jan 18, 2023, 1:00:16 AM",Kudos,Activity,8409612716
"Jan 18, 2023, 1:19:27 PM",Kudos,Activity,8409810498
"Jan 18, 2023, 1:19:29 PM",Kudos,Activity,8410171006
"Jan 18, 2023, 1:19:36 PM",Kudos,Activity,8411498182
"Jan 18, 2023, 1:19:39 PM",Kudos,Activity,8410079680
"Jan 18, 2023, 1:19:40 PM",Kudos,Activity,8410081575
"Jan 18, 2023, 1:19:42 PM",Kudos,Activity,8409780873
"Jan 18, 2023, 1:19:43 PM",Kudos,Activity,8410078930
"Jan 18, 2023, 2:27:11 PM",Kudos,Activity,8412120451
"Jan 18, 2023, 2:27:16 PM",Kudos,Activity,8411965833
"Jan 18, 2023, 3:37:30 PM",Kudos,Activity,8412255392
"Jan 18, 2023, 3:37:34 PM",Kudos,Activity,8412328028
"Jan 18, 2023, 8:23:27 PM",Kudos,Activity,8413171055
"Jan 18, 2023, 8:23:28 PM",Kudos,Activity,8413194742
"Jan 18, 2023, 8:23:30 PM",Kudos,Activity,8413198294
"Jan 18, 2023, 8:23:56 PM",Kudos,Activity,8413169086
"Jan 18, 2023, 8:24:00 PM",Kudos,Activity,8413180038
"Jan 18, 2023, 8:24:19 PM",Kudos,Activity,8413169750
"Jan 19, 2023, 1:18:24 AM",Kudos,Activity,8414567414
"Jan 19, 2023, 1:18:25 AM",Kudos,Activity,8414549639
"Jan 19, 2023, 1:18:35 AM",Kudos,Activity,8414390832
"Jan 19, 2023, 1:18:49 AM",Kudos,Activity,8414374455
"Jan 19, 2023, 1:18:59 AM",Kudos,Activity,8414426869
"Jan 19, 2023, 1:19:09 AM",Kudos,Activity,8414514583
"Jan 19, 2023, 1:19:14 AM",Kudos,Activity,8414760271
"Jan 19, 2023, 1:19:16 AM",Kudos,Activity,8414696815
"Jan 19, 2023, 1:19:22 AM",Kudos,Activity,8414626526
"Jan 19, 2023, 1:19:31 AM",Kudos,Activity,8414643511
"Jan 19, 2023, 1:19:35 AM",Kudos,Activity,8414554782
"Jan 19, 2023, 1:19:39 AM",Kudos,Activity,8414405182
"Jan 19, 2023, 1:19:41 AM",Kudos,Activity,8414580558
"Jan 19, 2023, 4:02:18 AM",Kudos,Activity,8414787917
"Jan 19, 2023, 4:02:20 AM",Kudos,Activity,8415324947
"Jan 19, 2023, 4:02:22 AM",Kudos,Activity,8415176770
"Jan 19, 2023, 4:02:24 AM",Kudos,Activity,8415296731
"Jan 19, 2023, 1:46:47 PM",Kudos,Activity,8417213427
"Jan 19, 2023, 6:57:14 PM",Kudos,Activity,8418217033
"Jan 19, 2023, 6:57:16 PM",Kudos,Activity,8417566712
"Jan 19, 2023, 6:57:19 PM",Kudos,Activity,8418639301
"Jan 19, 2023, 6:57:20 PM",Kudos,Activity,8418259433
"Jan 19, 2023, 10:20:38 PM",Kudos,Activity,8419509257
"Jan 19, 2023, 10:20:39 PM",Kudos,Activity,8419099869
"Jan 19, 2023, 10:21:15 PM",Kudos,Activity,8419164246
"Jan 19, 2023, 10:21:18 PM",Kudos,Activity,8419227112
"Jan 19, 2023, 10:21:20 PM",Kudos,Activity,8418998795
"Jan 19, 2023, 11:35:18 PM",Kudos,Activity,8419882074
"Jan 19, 2023, 11:35:20 PM",Kudos,Activity,8419963612
"Jan 19, 2023, 11:35:21 PM",Kudos,Activity,8419850250
"Jan 19, 2023, 11:35:22 PM",Kudos,Activity,8419849373
"Jan 19, 2023, 11:35:24 PM",Kudos,Activity,8419944625
"Jan 19, 2023, 11:35:27 PM",Kudos,Activity,8419942039
"Jan 20, 2023, 3:51:25 AM",Kudos,Activity,8420557987
"Jan 20, 2023, 3:51:29 AM",Kudos,Activity,8420133776
"Jan 20, 2023, 3:51:36 AM",Kudos,Activity,8420288025
"Jan 20, 2023, 3:51:42 AM",Kudos,Activity,8420094801
"Jan 20, 2023, 3:51:45 AM",Kudos,Activity,8420041028
"Jan 20, 2023, 3:51:46 AM",Kudos,Activity,8420477206
"Jan 20, 2023, 3:51:47 AM",Kudos,Activity,8420495559
"Jan 20, 2023, 3:51:48 AM",Kudos,Activity,8420500772
"Jan 20, 2023, 3:51:48 AM",Kudos,Activity,8420495301
"Jan 20, 2023, 4:54:40 PM",Kudos,Activity,8422889236
"Jan 20, 2023, 5:26:58 PM",Kudos,Activity,8422580376
"Jan 20, 2023, 5:27:02 PM",Kudos,Activity,8423224899
"Jan 20, 2023, 5:27:04 PM",Kudos,Activity,8422939041
"Jan 20, 2023, 5:27:07 PM",Kudos,Activity,8422420430
"Jan 20, 2023, 5:27:08 PM",Kudos,Activity,8422010077
"Jan 20, 2023, 7:50:54 PM",Kudos,Activity,8423868544
"Jan 21, 2023, 12:05:09 AM",Kudos,Activity,8424751515
"Jan 21, 2023, 12:05:11 AM",Kudos,Activity,8424527061
"Jan 21, 2023, 12:05:13 AM",Kudos,Activity,8424682070
"Jan 21, 2023, 12:05:15 AM",Kudos,Activity,8424679086
"Jan 21, 2023, 12:05:15 AM",Kudos,Activity,8424325078
"Jan 21, 2023, 12:05:16 AM",Kudos,Activity,8424326135
"Jan 21, 2023, 12:05:26 AM",Kudos,Activity,8424693791
"Jan 21, 2023, 12:05:27 AM",Kudos,Activity,8424366899
"Jan 21, 2023, 12:05:28 AM",Kudos,Activity,8424354244
"Jan 21, 2023, 12:05:31 AM",Kudos,Activity,8424489689
"Jan 21, 2023, 3:24:48 AM",Kudos,Activity,8425212525
"Jan 21, 2023, 3:24:51 AM",Kudos,Activity,8425110637
"Jan 21, 2023, 3:24:53 AM",Kudos,Activity,8425321525
"Jan 21, 2023, 3:24:54 AM",Kudos,Activity,8425321920
"Jan 21, 2023, 3:24:56 AM",Kudos,Activity,8425321637
"Jan 21, 2023, 3:39:58 PM",Kudos,Activity,8428034038
"Jan 21, 2023, 3:40:03 PM",Kudos,Activity,8428272854
"Jan 21, 2023, 3:40:05 PM",Kudos,Activity,8425630698
"Jan 21, 2023, 3:40:18 PM",Kudos,Activity,8428033948
"Jan 21, 2023, 3:40:20 PM",Kudos,Activity,8427986275
"Jan 21, 2023, 3:40:22 PM",Kudos,Activity,8427979510
"Jan 21, 2023, 5:54:03 PM",Kudos,Activity,8429029870
"Jan 21, 2023, 5:54:04 PM",Kudos,Activity,8429029953
"Jan 21, 2023, 5:54:06 PM",Kudos,Activity,8429225604
"Jan 21, 2023, 5:55:52 PM",Kudos,Activity,8428854425
"Jan 21, 2023, 5:56:02 PM",Kudos,Activity,8429264597
"Jan 21, 2023, 5:56:51 PM",Kudos,Activity,8429029468
"Jan 21, 2023, 5:56:52 PM",Kudos,Activity,8429284153
"Jan 21, 2023, 5:56:53 PM",Kudos,Activity,8429282296
"Jan 21, 2023, 6:30:39 PM",Kudos,Activity,8429418566
"Jan 21, 2023, 6:30:41 PM",Kudos,Activity,8429329583
"Jan 21, 2023, 6:30:43 PM",Kudos,Activity,8429373920
"Jan 21, 2023, 6:30:46 PM",Kudos,Activity,8429340378
"Jan 21, 2023, 7:16:21 PM",Kudos,Activity,8429603512
"Jan 21, 2023, 7:16:24 PM",Kudos,Activity,8429496100
"Jan 21, 2023, 7:16:27 PM",Kudos,Activity,8429603469
"Jan 21, 2023, 7:53:18 PM",Kudos,Activity,8429742468
"Jan 21, 2023, 7:53:34 PM",Kudos,Activity,8429733560
"Jan 21, 2023, 7:54:04 PM",Kudos,Activity,8429765023
"Jan 21, 2023, 8:43:22 PM",Kudos,Activity,8429819354
"Jan 21, 2023, 8:43:24 PM",Kudos,Activity,8429812877
"Jan 21, 2023, 8:43:26 PM",Kudos,Activity,8429889091
"Jan 21, 2023, 8:43:30 PM",Kudos,Activity,8429801373
"Jan 21, 2023, 8:49:48 PM",Kudos,Activity,8429984123
"Jan 21, 2023, 8:49:50 PM",Kudos,Activity,8429984165
"Jan 21, 2023, 8:49:53 PM",Kudos,Activity,8429972813
"Jan 21, 2023, 9:27:24 PM",Kudos,Activity,8429992354
"Jan 21, 2023, 9:27:39 PM",Kudos,Activity,8430014072
"Jan 21, 2023, 9:27:44 PM",Kudos,Activity,8429982219
"Jan 21, 2023, 10:02:38 PM",Kudos,Activity,8430240939
"Jan 21, 2023, 10:02:40 PM",Kudos,Activity,8430231643
"Jan 21, 2023, 10:02:42 PM",Kudos,Activity,8430217351
"Jan 21, 2023, 10:13:07 PM",Kudos,Activity,8430261336
"Jan 21, 2023, 10:13:10 PM",Kudos,Activity,8430246057
"Jan 21, 2023, 10:17:29 PM",Kudos,Activity,8430288678
"Jan 21, 2023, 10:17:30 PM",Kudos,Activity,8430281480
"Jan 21, 2023, 11:25:20 PM",Kudos,Activity,8430426179
"Jan 21, 2023, 11:25:53 PM",Kudos,Activity,8430472778
"Jan 21, 2023, 11:25:59 PM",Kudos,Activity,8430443413
"Jan 21, 2023, 11:26:02 PM",Kudos,Activity,8430467282
"Jan 22, 2023, 1:05:02 AM",Kudos,Activity,8430630200
"Jan 22, 2023, 2:34:22 AM",Kudos,Activity,8430896911
"Jan 22, 2023, 2:50:46 AM",Kudos,Activity,8430978403
"Jan 22, 2023, 2:50:49 AM",Kudos,Activity,8430876348
"Jan 22, 2023, 2:08:40 PM",Kudos,Activity,8433494749
"Jan 22, 2023, 2:08:44 PM",Kudos,Activity,8433664573
"Jan 22, 2023, 2:08:47 PM",Kudos,Activity,8433380775
"Jan 22, 2023, 4:28:05 PM",Kudos,Activity,8434492466
"Jan 22, 2023, 4:46:17 PM",Kudos,Activity,8434667699
"Jan 22, 2023, 4:46:19 PM",Kudos,Activity,8434752893
"Jan 22, 2023, 4:46:22 PM",Kudos,Activity,8434665692
"Jan 22, 2023, 4:46:26 PM",Kudos,Activity,8434759507
"Jan 22, 2023, 4:46:30 PM",Kudos,Activity,8434760937
"Jan 22, 2023, 4:46:31 PM",Kudos,Activity,8434699913
"Jan 22, 2023, 4:46:36 PM",Kudos,Activity,8434684655
"Jan 22, 2023, 5:33:03 PM",Kudos,Activity,8434856627
"Jan 22, 2023, 5:33:04 PM",Kudos,Activity,8434814529
"Jan 22, 2023, 7:58:12 PM",Kudos,Activity,8435473515
"Jan 22, 2023, 7:58:15 PM",Kudos,Activity,8435636200
"Jan 22, 2023, 8:20:23 PM",Kudos,Activity,8435754972
"Jan 22, 2023, 8:20:35 PM",Kudos,Activity,8435771048
"Jan 22, 2023, 9:05:39 PM",Kudos,Activity,8435926116
"Jan 22, 2023, 10:47:35 PM",Kudos,Activity,8436097115
"Jan 22, 2023, 10:47:39 PM",Kudos,Activity,8436014889
"Jan 22, 2023, 11:37:10 PM",Kudos,Activity,8436334064
"Jan 22, 2023, 11:37:12 PM",Kudos,Activity,8436434932
"Jan 23, 2023, 12:04:02 AM",Kudos,Activity,8436443912
"Jan 23, 2023, 12:04:04 AM",Kudos,Activity,8436441147
"Jan 23, 2023, 1:32:39 PM",Kudos,Activity,8438253022
"Jan 23, 2023, 1:32:42 PM",Kudos,Activity,8436577827
"Jan 23, 2023, 2:51:43 PM",Kudos,Activity,8438608982
"Jan 23, 2023, 5:17:05 PM",Kudos,Activity,8438887901
"Jan 23, 2023, 5:17:07 PM",Kudos,Activity,8438954460
"Jan 23, 2023, 5:17:08 PM",Kudos,Activity,8439312570
"Jan 23, 2023, 5:25:14 PM",Kudos,Activity,8439125734
"Jan 23, 2023, 5:25:17 PM",Kudos,Activity,8438608583
"Jan 23, 2023, 5:48:34 PM",Kudos,Activity,8439591913
"Jan 23, 2023, 5:48:37 PM",Kudos,Activity,8439586926
"Jan 23, 2023, 5:48:38 PM",Kudos,Activity,8439587825
"Jan 23, 2023, 5:48:40 PM",Kudos,Activity,8439588879
"Jan 23, 2023, 5:48:42 PM",Kudos,Activity,8439604771
"Jan 23, 2023, 5:48:49 PM",Kudos,Activity,8439588405
"Jan 23, 2023, 9:41:58 PM",Kudos,Activity,8440565828
"Jan 23, 2023, 9:42:00 PM",Kudos,Activity,8440883243
"Jan 23, 2023, 9:42:02 PM",Kudos,Activity,8440853897
"Jan 23, 2023, 10:50:53 PM",Kudos,Activity,8440949854
"Jan 23, 2023, 10:50:54 PM",Kudos,Activity,8440908690
"Jan 23, 2023, 10:50:55 PM",Kudos,Activity,8440960533
"Jan 24, 2023, 12:05:58 AM",Kudos,Activity,8441384374
"Jan 24, 2023, 12:05:59 AM",Kudos,Activity,8441400318
"Jan 24, 2023, 12:06:01 AM",Kudos,Activity,8441279408
"Jan 24, 2023, 12:06:02 AM",Kudos,Activity,8441232237
"Jan 24, 2023, 12:06:04 AM",Kudos,Activity,8441216821
"Jan 24, 2023, 1:52:07 AM",Kudos,Activity,8441738659
"Jan 24, 2023, 1:02:35 PM",Kudos,Activity,8441812595
"Jan 24, 2023, 1:02:39 PM",Kudos,Activity,8443403527
"Jan 24, 2023, 1:02:43 PM",Kudos,Activity,8441998327
"Jan 24, 2023, 2:17:11 PM",Kudos,Activity,8444081605
"Jan 24, 2023, 2:17:14 PM",Kudos,Activity,8443965623
"Jan 24, 2023, 4:55:30 PM",Kudos,Activity,8444539965
"Jan 24, 2023, 4:55:34 PM",Kudos,Activity,8444540029
"Jan 24, 2023, 4:55:36 PM",Kudos,Activity,8444539851
"Jan 24, 2023, 7:23:12 PM",Kudos,Activity,8445544584
"Jan 24, 2023, 7:23:14 PM",Kudos,Activity,8445157990
"Jan 24, 2023, 7:23:15 PM",Kudos,Activity,8445545971
"Jan 24, 2023, 8:11:33 PM",Kudos,Activity,8445795466
"Jan 24, 2023, 8:11:48 PM",Kudos,Activity,8445796363
"Jan 24, 2023, 10:21:34 PM",Kudos,Activity,8446419633
"Jan 24, 2023, 10:21:36 PM",Kudos,Activity,8446354489
"Jan 24, 2023, 10:21:37 PM",Kudos,Activity,8446572304
"Jan 24, 2023, 10:21:38 PM",Kudos,Activity,8446588591
"Jan 24, 2023, 10:21:58 PM",Kudos,Activity,8446241950
"Jan 24, 2023, 10:22:00 PM",Kudos,Activity,8445842473
"Jan 24, 2023, 11:34:22 PM",Kudos,Activity,8446890935
"Jan 24, 2023, 11:34:23 PM",Kudos,Activity,8446917436
"Jan 24, 2023, 11:34:25 PM",Kudos,Activity,8446800179
"Jan 24, 2023, 11:34:27 PM",Kudos,Activity,8446954593
"Jan 24, 2023, 11:34:29 PM",Kudos,Activity,8446952415
"Jan 24, 2023, 11:34:30 PM",Kudos,Activity,8446931629
"Jan 24, 2023, 11:34:32 PM",Kudos,Activity,8446880679
"Jan 24, 2023, 11:34:33 PM",Kudos,Activity,8446953682
"Jan 24, 2023, 11:34:34 PM",Kudos,Activity,8446905946
"Jan 24, 2023, 11:34:36 PM",Kudos,Activity,8446952463
"Jan 25, 2023, 2:41:10 AM",Kudos,Activity,8446987702
"Jan 25, 2023, 2:41:45 AM",Kudos,Activity,8446993714
"Jan 25, 2023, 2:41:46 AM",Kudos,Activity,8447240609
"Jan 25, 2023, 2:41:48 AM",Kudos,Activity,8447380384
"Jan 25, 2023, 2:41:50 AM",Kudos,Activity,8447426544
"Jan 25, 2023, 2:42:14 AM",Kudos,Activity,8447512977
"Jan 25, 2023, 2:42:15 AM",Kudos,Activity,8447007016
"Jan 25, 2023, 2:42:16 AM",Kudos,Activity,8447160701
"Jan 25, 2023, 2:42:17 AM",Kudos,Activity,8447227670
"Jan 25, 2023, 2:42:18 AM",Kudos,Activity,8447363414
"Jan 25, 2023, 2:25:43 PM",Kudos,Activity,8449163910
"Jan 25, 2023, 2:25:45 PM",Kudos,Activity,8447629626
"Jan 25, 2023, 2:25:46 PM",Kudos,Activity,8449730026
"Jan 25, 2023, 9:38:44 PM",Kudos,Activity,8451713190
"Jan 25, 2023, 9:38:47 PM",Kudos,Activity,8451800146
"Jan 25, 2023, 9:38:49 PM",Kudos,Activity,8451095030
"Jan 25, 2023, 9:38:57 PM",Kudos,Activity,8451804707
"Jan 25, 2023, 9:38:59 PM",Kudos,Activity,8450682974
"Jan 25, 2023, 9:39:14 PM",Kudos,Activity,8451803911
"Jan 25, 2023, 9:39:19 PM",Kudos,Activity,8451803216
"Jan 25, 2023, 9:39:20 PM",Kudos,Activity,8450714408
"Jan 25, 2023, 9:47:48 PM",Kudos,Activity,8451953866
"Jan 25, 2023, 9:47:50 PM",Kudos,Activity,8451956932
"Jan 25, 2023, 9:47:51 PM",Kudos,Activity,8451956390
"Jan 25, 2023, 11:40:08 PM",Kudos,Activity,8452328508
"Jan 25, 2023, 11:40:10 PM",Kudos,Activity,8452125383
"Jan 25, 2023, 11:40:24 PM",Kudos,Activity,8452002528
"Jan 25, 2023, 11:40:25 PM",Kudos,Activity,8452016464
"Jan 26, 2023, 2:03:51 AM",Kudos,Activity,8452702489
"Jan 26, 2023, 2:03:54 AM",Kudos,Activity,8452629403
"Jan 26, 2023, 2:04:06 AM",Kudos,Activity,8452823305
"Jan 26, 2023, 2:04:07 AM",Kudos,Activity,8452768866
"Jan 26, 2023, 5:50:45 AM",Kudos,Activity,8452933284
"Jan 26, 2023, 5:50:47 AM",Kudos,Activity,8453120695
"Jan 26, 2023, 1:53:02 PM",Kudos,Activity,8454857616
"Jan 26, 2023, 1:53:05 PM",Kudos,Activity,8454440715
"Jan 26, 2023, 4:09:05 PM",Kudos,Activity,8455139194
"Jan 26, 2023, 8:26:05 PM",Kudos,Activity,8455935772
"Jan 26, 2023, 10:06:33 PM",Kudos,Activity,8457265373
"Jan 26, 2023, 10:06:43 PM",Kudos,Activity,8457274933
"Jan 26, 2023, 10:35:05 PM",Kudos,Activity,8456951996
"Jan 26, 2023, 10:35:06 PM",Kudos,Activity,8457263079
"Jan 26, 2023, 10:35:09 PM",Kudos,Activity,8457251745
"Jan 27, 2023, 2:36:37 AM",Kudos,Activity,8457552269
"Jan 27, 2023, 2:36:38 AM",Kudos,Activity,8457519737
"Jan 27, 2023, 2:36:39 AM",Kudos,Activity,8457670026
"Jan 27, 2023, 2:36:41 AM",Kudos,Activity,8457518500
"Jan 27, 2023, 2:36:43 AM",Kudos,Activity,8458052363
"Jan 27, 2023, 2:37:28 AM",Kudos,Activity,8457888219
"Jan 27, 2023, 2:37:52 AM",Kudos,Activity,8457534127
"Jan 27, 2023, 2:37:54 AM",Kudos,Activity,8457843297
"Jan 27, 2023, 2:37:58 AM",Kudos,Activity,8457843573
"Jan 27, 2023, 2:38:00 AM",Kudos,Activity,8457988681
"Jan 27, 2023, 2:38:01 AM",Kudos,Activity,8457683832
"Jan 27, 2023, 2:38:06 AM",Kudos,Activity,8457857570
"Jan 27, 2023, 2:38:07 AM",Kudos,Activity,8457602583
